Mobile No,First Name,Last Name,PIN Code,Group No,Address,Prefix
1234567890,ZPPS AJIJPURA URDU,AZIZPURA,431122,15,BEED,1
9890307662,ZPPS JUNABAZAR URDU,AZIZPURA,431122,15,BEED,1
9028159005,ZPPS SHIVAJINAGAR URDU,AZIZPURA,431122,15,BEED,1
9960766809,ZPHS KANYA BEED MARATHI,AZIZPURA,431122,15,BEED,1
9960766809,ZPHS KANYA BEED URDU,AZIZPURA,431122,15,BEED,1
9421601033,ZPPS JADHAV WADI (CHARATHA),AZIZPURA,431122,15,BEED,1
9403036919,ZPPS MENGDEWADI,AZIZPURA,431122,15,BEED,1
9623184604,ZPPS DHUMALWADI,AZIZPURA,431122,15,BEED,1
9420032331,ZPPS PATODA (B),CHARATA,431122,15,BEED,1
9921520782,ZPPS MANYACHA WADA,CHARATA,431122,15,BEED,1
9422929663,ZPPS NAGZARI,CHARATA,431122,15,BEED,1
9822503230,ZPPS VITTHALWADI NAGZARI,CHARATA,431122,15,BEED,1
9881988285,ZPPS KACHAR WADI,CHARATA,431122,15,BEED,1
9421336138,ZPPS DATTA NAGAR,CHARATA,431122,15,BEED,1
9623485864,CPS CHARHATA,CHARATA,431122,15,BEED,1
9623854664,ZPPS BELKHANDI (P),CHARATA,431122,15,BEED,1
9421345331,ZPPS SULTANPUR,CHARATA,431122,15,BEED,1
9623519581,ZPPS GOLANGRI,CHARATA,431122,15,BEED,1
9420032218,ZPPS WADWANA,CHARATA,431122,15,BEED,1
9970414535,ZPPS KOKNE WASTI WADHWANA,CHAUSALA KANYA,431122,15,BEED,1
9403039420,ZPPS PIMPALGAON GHAT,CHAUSALA KANYA,431122,15,BEED,1
9604546965,ZPPS MANEWADI,CHAUSALA KANYA,431122,15,BEED,1
9421351149,ZPPS RUIGAVHAN,CHAUSALA KANYA,431122,15,BEED,1
8605393913,ZPPS MALEWADI,CHAUSALA KANYA,431122,15,BEED,1
9763517537,ZPPS KANDI GHAT,CHAUSALA KANYA,431122,15,BEED,1
9130876771,ZPPS DHOTRA,CHAUSALA KANYA,431122,15,BEED,1
9421345131,ZPPS TELAPWASTI,CHAUSALA KANYA,431122,15,BEED,1
9158198498,ZPPS CHAUSALA URDU,CHAUSALA KANYA,431122,15,BEED,1
9766068955,ZPCPS CHAUSALA,CHAUSALA KANYA,431122,15,BEED,1
9158627599,ZPPS LONIGHAT,CHAUSALA KANYA,431122,15,BEED,1
9604526325,ZPPS GHARGAON,CHAUSALA KANYA,431122,15,BEED,1
9657561075,ZPHS CHAUSALA,CHAUSALA KANYA,431122,15,BEED,1
9423238157,ZPPS GAUTAM NAGAR,CHAUSALA KANYA,431122,15,BEED,1
9421777564,ZPPS PALVAN,CHAUSALA KANYA,431122,15,BEED,1
9763534903,ZPPS AHER DHANORA,CHAUSALA KANYA,431122,15,BEED,1
9767780121,ZPPS KOLHE WASTI AHER DHANORA,DHONDIPURA,431122,15,BEED,1
9890670668,ZPPS FATAK WASTI AHER DHANORA,DHONDIPURA,431122,15,BEED,1
9545777345,ZPPS KOTHULE WASTI WARWATI,DHONDIPURA,431122,15,BEED,1
9422552765,ZPPS GHUMREWASTI WARWATI,DHONDIPURA,431122,15,BEED,1
750707005,ZPPS AGAM WASTI PIMPARGAVAN,DHONDIPURA,431122,15,BEED,1
9422656415,ZPPS KAKADHIRA JUNA,DHONDIPURA,431122,15,BEED,1
9881839564,ZPPS BARKUL WASTI GAULWADI (D),DHONDIPURA,431122,15,BEED,1
9420018202,ZPPS KALEWADI,DHONDIPURA,431122,15,BEED,1
7276866386,ZPPS CHAURE WASTI,DHONDIPURA,431122,15,BEED,1
9420655660,ZPPS SHAHU NAGAR,DHONDIPURA,431122,15,BEED,1
8087929220,ZPPS INDIRA NAGAR DHANORA ROAD BEED,DHONDIPURA,431122,15,BEED,1
9422743600,ZPCPS DHONDIPURA,DHONDIPURA,431122,15,BEED,1
9420656768,ZPPS URDU DHONDIPURA HUSAINIYA COLONY,DHONDIPURA,431122,15,BEED,1
9422743996,ZPPS WARWATI,DHONDIPURA,431122,15,BEED,1
9423172538,ZPPS PIMPARGAVHAN,DHONDIPURA,431122,15,BEED,1
942233037,ZPPS KAKADHIRA,DHONDIPURA,431122,15,BEED,1
9423460095,ZPPS TALEGAON,DHONDIPURA,431122,15,BEED,1
9545146770,ZPPS GAULWADI DHONDIPURA,DHONDIPURA,431122,15,BEED,1
9604744188,ZPPS POLICE COLONY,DHONDIPURA,431122,15,BEED,1
9422743600,ZPPS ROSHANPURA,DHONDIPURA,431122,15,BEED,1
9767275585,ZPPS URDU BANGARNALA,DHONDIPURA,431122,15,BEED,1
8806263117,ZPPS LANDEWASTI NO 1 GHATSAVLI,DHONDIPURA,431122,15,BEED,1
9403435905,ZPPS PHADWASTI GHATSAVLI,DHONDIPURA,431122,15,BEED,1
9404524483,ZPPS LANDEWASTI NO.2 GHATSAVLI,DHONDIPURA,431122,15,BEED,1
9405076767,ZPPS BAKARWADI,GHATSAVLI,431122,15,BEED,1
9637242115,ZPPS GHATSAVLI TANDA,GHATSAVLI,431122,15,BEED,1
9503818322,ZPPS GHATJAWALA,GHATSAVLI,431122,15,BEED,1
9673029600,ZPPS POKHARI TANDA,GHATSAVLI,431122,15,BEED,1
7387783551,ZPPS MAINDA TANDA,GHATSAVLI,431122,15,BEED,1
9673974785,ZPPS MAINDATANDA BUS STHANAK,GHATSAVLI,431122,15,BEED,1
9960574534,ZPPS KADA TANDA,GHATSAVLI,431122,15,BEED,1
7385118194,ZPPS MAHADEODARA TANDA MAINDA,GHATSAVLI,431122,15,BEED,1
7588057669,ZPPS KANIFNATH TANDA,GHATSAVLI,431122,15,BEED,1
8007318484,ZPCPS GHATSAVLI,GHATSAVLI,431122,15,BEED,1
9158406714,ZPPS MAINDA,GHATSAVLI,431122,15,BEED,1
9764991616,ZPPS MANAYARWADI,GHATSAVLI,431122,15,BEED,1
9552204932,ZPPS SHIVNI PHATA,GHATSAVLI,431122,15,BEED,1
9405461578,ZPPS SHIVNI,GHATSAVLI,431122,15,BEED,1
9623517471,ZPPS BHILWASTI SHIVNI,GHATSAVLI,431122,15,BEED,1
9763391749,ZPPS CHIRKHAD WASTI SHIVANI,JARUD,431122,15,BEED,1
7588597580,ZPPS GAIKWAD WADA,JARUD,431122,15,BEED,1
9422745154,ZPPS KUTEWADI PHATA,JARUD,431122,15,BEED,1
9422744863,ZPPS BHAIRAVNATH WASTI,JARUD,431122,15,BEED,1
9921337321,ZPPS BABHALKHUTA,JARUD,431122,15,BEED,1
9604740547,ZPPS MAUJ,JARUD,431122,15,BEED,1
9673144967,ZPPS GADEWASTI MAUJ,JARUD,431122,15,BEED,1
9423473377,ZPPS BALAGHAT WASTI MAUJ,JARUD,431122,15,BEED,1
9673973011,ZPPS MAUJWADI,JARUD,431122,15,BEED,1
9921814443,ZPPS JADHAVPURWASTI MAUJWADI,JARUD,431122,15,BEED,1
9730951718,ZPPS BRAMHAGAON,JARUD,431122,15,BEED,1
9921378581,ZPPS DHEKANMOHA,JARUD,431122,15,BEED,1
9689803024,ZPPS DHEKANMOHA TANDA,JARUD,431122,15,BEED,1
9850796991,ZPPS THAPDEWASTI DHEKANMOHA,JARUD,431122,15,BEED,1
9637381277,ZPPS BORPHADI,JARUD,431122,15,BEED,1
9604534625,ZPPS GHARKULBHANGEWASTI BORPHADI,JARUD,431122,15,BEED,1
9850056763,ZPPS MOHANGIR WADI,JARUD,431122,15,BEED,1
9049930428,ZPPS NIRMALWADI,JARUD,431122,15,BEED,1
9158585046,ZPPS AGLAVEWASTI,JARUD,431122,15,BEED,1
9623468475,ZPPS KHARATWASTI HIVRAPAHADI,JARUD,431122,15,BEED,1
7798663407,ZPPS VAIDHYAWASTI HIVRAPAHADI,JARUD,431122,15,BEED,1
7855853485,ZPPS GORE WASTI HIVRAPAHADI,JARUD,431122,15,BEED,1
9657357997,ZPPS PAVLE WASTI HIVRAPAHADI,JARUD,431122,15,BEED,1
8975189061,ZPCPS JARUD,JARUD,431122,15,BEED,1
9673265262,ZPPS KUTEWADI,JARUD,431122,15,BEED,1
9421276915,ZPPS KARALWADI,JARUD,431122,15,BEED,1
8975189061,ZPPS HIVRA PAHADI,JARUD,431122,15,BEED,1
9420497794,ZPPS PALSINGAN,JARUD,431122,15,BEED,1
95520808820,ZPPS CHANDEGAON,JARUD,431122,15,BEED,1
9822919128,ZPPS KOLHEWASTI CHANDEGAON,JARUD,431122,15,BEED,1
9665225563,ZPPS CHANDNI,JARUD,431122,15,BEED,1
9421280396,ZPPS DEVI BABHULGAON,JEBAPIMRI,431122,15,BEED,1
9545095969,ZPPS SATRA,JEBAPIMRI,431122,15,BEED,1
9421458044,ZPPS HANUMANNAGAR WASTI SATRA,JEBAPIMRI,431122,15,BEED,1
9420025638,ZPPS MURSHADPUR GHAT,JEBAPIMRI,431122,15,BEED,1
8275386634,ZPPS HAVLE WASTI SATRA,JEBAPIMRI,431122,15,BEED,1
9860904788,ZPPS HAVALEVASTI POTHARA,JEBAPIMRI,431122,15,BEED,1
9763490570,ZPCPS JEBAPIMPRI,JEBAPIMRI,431122,15,BEED,1
9158244430,ZPPS HINGNI (KH),JEBAPIMRI,431122,15,BEED,1
9271469990,ZPPS HINGNI (BU),JEBAPIMRI,431122,15,BEED,1
9420031437,ZPHS POTRA,JEBAPIMRI,431122,15,BEED,1
8007190106,ZPPS BAGAWASTI NEKNOOR,JEBAPIMRI,431122,15,BEED,1
8806108281,ZPPS RATNAGIRI,JEBAPIMRI,431122,15,BEED,1
9823556029,ZPPS SAVANT WADI,JEBAPIMRI,431122,15,BEED,1
9923172280,ZPPS LOKHANDEWASTI SAVANTWADI,JEBAPIMRI,431122,15,BEED,1
9823730053,ZPPS BALAPUR,K M NEKNOOR,431122,15,BEED,1
9767532629,ZPPS AMBILWADGAON,K M NEKNOOR,431122,15,BEED,1
9689111021,ZPPS KUMBHARI,K M NEKNOOR,431122,15,BEED,1
9420578927,ZPPS DASTAGIR WASTI,K M NEKNOOR,431122,15,BEED,1
7774032170,ZPPS NANAVRE GHOTHA,K M NEKNOOR,431122,15,BEED,1
9422652904,ZPPS URDU BOYS NEKNOOR,K M NEKNOOR,431122,15,BEED,1
9881428296,ZPPS DARGA COLONY NEKNOOR,K M NEKNOOR,431122,15,BEED,1
9545535333,ZPCPS K. M. NEKNOOR,K M NEKNOOR,431122,15,BEED,1
9850876579,ZPPS URDU GIRL NEKNOOR,K M NEKNOOR,431122,15,BEED,1
9970414637,ZPCPS KAMKHEDA,K M NEKNOOR,431122,15,BEED,1
9423716143,ZPPS KAMBI,K M NEKNOOR,431122,15,BEED,1
9423243811,ZPPS TANDAL WADI (HAVELI),K M NEKNOOR,431122,15,BEED,1
9604957884,ZPPS PAWAR TANDA,K M NEKNOOR,431122,15,BEED,1
8975763399,ZPPS TANDAL WADI (VASTI),KAMKHEDA,431122,15,BEED,1
9420386052,ZPPS KHAMGAON,KAMKHEDA,431122,15,BEED,1
9881380582,ZPPS FIRANGE WASTI KHAMGAON,KAMKHEDA,431122,15,BEED,1
9158416470,ZPPS KAMKHEDA URDU,KAMKHEDA,431122,15,BEED,1
9421645458,ZPPS KHAMGAON URDU,KAMKHEDA,431122,15,BEED,1
9423473648,ZPPS AHER CHINCHOLI,KAMKHEDA,431122,15,BEED,1
9767780133,ZPPS KUMSI,KAMKHEDA,431122,15,BEED,1
9175081789,ZPPS SAUNDANA,KAMKHEDA,431122,15,BEED,1
9921378581,ZPPS SHAHAJANPUR (D),KAMKHEDA,431122,15,BEED,1
9850771395,ZPCPS KANYA PALI MARATHI,KAMKHEDA,431122,15,BEED,1
7798663662,ZPPS ANANDNAGAR INFUNT INDIA,KAMKHEDA,431122,15,BEED,1
8975332477,ZPPS KHANDEKAR WASTI PALI,KAMKHEDA,431122,15,BEED,1
7350290702,ZPPS NAVLE WASTI PALI,KAMKHEDA,431122,15,BEED,1
9096641660,ZPPS ISMAILEDARA WASTI PALI,KANYA PALI,431122,15,BEED,1
9890900459,ZPPS JAGTAP WASTI KARZANI (M),KANYA PALI,431122,15,BEED,1
9011752756,ZPPS KARJANI (L),KANYA PALI,431122,15,BEED,1
96233854725,ZPPS SARKALE WASTI KOLWADI,KANYA PALI,431122,15,BEED,1
9970183540,ZPPS PALDARA,KANYA PALI,431122,15,BEED,1
9922127217,ZPPS GAULI WASTI PALDARA,KANYA PALI,431122,15,BEED,1
9766717569,ZPPS GHADGEWASTI AHER WADGAON,KANYA PALI,431122,15,BEED,1
9975930180,ZPPS GADE WASTI AHERWADGAON,KANYA PALI,431122,15,BEED,1
8421998556,ZPPS SAMNAPUR,KANYA PALI,431122,15,BEED,1
9823563796,ZPPS KOLHAR WADI,KANYA PALI,431122,15,BEED,1
9766487031,ZPPS JARKAL WASTI KOLHAR WADI,KANYA PALI,431122,15,BEED,1
7350020214,ZPPS KAPLE WASTI,KANYA PALI,431122,15,BEED,1
9850432542,ZPPS DHANGAR WADI GHAT,KANYA PALI,431122,15,BEED,1
9096179729,ZPPS KAPILDHAR WADI,KANYA PALI,431122,15,BEED,1
9422327330,ZPPS PALI URDU,KANYA PALI,431122,15,BEED,1
9420032895,ZPPS MANJRI,KANYA PALI,431122,15,BEED,1
70669017096,ZPPS KARJANI (M),KANYA PALI,431122,15,BEED,1
9545382960,ZPPS KOLWADI,KANYA PALI,431122,15,BEED,1
9011894795,ZPPS AHER WADGAON,KANYA PALI,431122,15,BEED,1
9527888260,ZPPS KATEWADA,KANYA PALI,431122,15,BEED,1
9923003105,ZPPS MANDAVJALI,KANYA PALI,431122,15,BEED,1
9420032220,ZPPS KARCHUNDI,KANYA PALI,431122,15,BEED,1
9421443192,ZPHS KANYA PALI,KANYA PALI,431122,15,BEED,1
9404030077,ZPPS SUBHASHCHANDRABOS WASTI,KANYA PALI,431122,15,BEED,1
9421335577,ZPPS SAPKALWASTI KH. PARGAON,KANYA PALI,431122,15,BEED,1
1234567890,ZPPS RAUT WASTI KHANDE PARGAON,KANYA PALI,431122,15,BEED,1
8600853187,ZPPS NAGAPUR (BU),KANYA PALI,431122,15,BEED,1
9421336258,ZPPS UMRI,KHANDE PARGAON,431122,15,BEED,1
9823484686,ZPPS MALASJAWLA,KHANDE PARGAON,431122,15,BEED,1
9405815839,ZPPS KHANDEWASTI MAHALASJAWLA,KHANDE PARGAON,431122,15,BEED,1
9657556755,ZPPS MALSAPUR,KHANDE PARGAON,431122,15,BEED,1
9890767631,ZPPS MALSAPUR (TA),KHANDE PARGAON,431122,15,BEED,1
9422646230,ZPPS PIMPALGAON (M),KHANDE PARGAON,431122,15,BEED,1
9561652818,ZPPS WAKNATHPUR,KHANDE PARGAON,431122,15,BEED,1
9403959530,ZPPS BARHANPUR,KHANDE PARGAON,431122,15,BEED,1
9420783250,ZPPS GANESHNAGAR (K),KHANDE PARGAON,431122,15,BEED,1
9822767819,ZPPS WAKNATHPUR URDU,KHANDE PARGAON,431122,15,BEED,1
9403585212,ZPCPS KHANDE PARGAON,KHANDE PARGAON,431122,15,BEED,1
9765004650,ZPPS NAGAPUR (KU),KHANDE PARGAON,431122,15,BEED,1
9766732920,ZPPS UMRAD (KH),KHANDE PARGAON,431122,15,BEED,1
9421278019,ZPPS SANT TUKARAM WASTI KURLA,KHANDE PARGAON,431122,15,BEED,1
9763670875,ZPPS JAIMALHAR LAXMINAGAR SHIDOD,KHANDE PARGAON,431122,15,BEED,1
8275798625,ZPPS BELAPURI,KHANDE PARGAON,431122,15,BEED,1
9822628301,ZPPS LIMGAON,KHANDE PARGAON,431122,15,BEED,1
9421345321,ZPPS KINHI PAI,KURLA,431122,15,BEED,1
9011742720,ZPPS AURANGPUR,KURLA,431122,15,BEED,1
9049666079,ZPPS RAKSHABHAVAN,KURLA,431122,15,BEED,1
422744950,ZPPS BHAT SANGVI,KURLA,431122,15,BEED,1
9423280840,ZPPS RAJJAKPUR,KURLA,431122,15,BEED,1
9404887111,ZPCPS KURLA,KURLA,431122,15,BEED,1
9420658787,ZPPS SIDOD,KURLA,431122,15,BEED,1
9420387028,ZPPS LOLADGAON,KURLA,431122,15,BEED,1
,ZPCPS LIMBAGANESH,KURLA,431122,15,BEED,1
9623157594,ZPPS PIMPARNAI,KURLA,431122,15,BEED,1
9673886094,ZPPS MULUKWADI,KURLA,431122,15,BEED,1
9404644754,ZPPS SOMNATH WADI,KURLA,431122,15,BEED,1
9403599464,ZPPS BELGAON,LIMBA GANESH,431122,15,BEED,1
9552357181,ZPPS BELGAON WASTI BELGAON,LIMBA GANESH,431122,15,BEED,1
8698143988,ZPPS PHUKEWADI,LIMBA GANESH,431122,15,BEED,1
9405797380,ZPPS KOMBAD WASTI,LIMBA GANESH,431122,15,BEED,1
9421955454,ZPPS TUKAIWASTI KOMBADWASTI,LIMBA GANESH,431122,15,BEED,1
8805745093,ZPPS GANESH NAGAR (LIMBAGANESH),LIMBA GANESH,431122,15,BEED,1
9403640680,ZPPS MASEWADI,LIMBA GANESH,431122,15,BEED,1
9421442079,ZPPS POKHARI (LIMBAGANESH),LIMBA GANESH,431122,15,BEED,1
8600810085,ZPPS MAHAJAN WADI,LIMBA GANESH,431122,15,BEED,1
7588177151,ZPCPS MANJARSUMBA MARATHI,LIMBA GANESH,431122,15,BEED,1
9975661016,ZPPS GANGABHARTIWASTI KARCHUNDI,LIMBA GANESH,431122,15,BEED,1
9557659626,ZPPS GOVINDNAGAR KARCHUNDI,LIMBA GANESH,431122,15,BEED,1
9881050689,ZPPS PHIRANGEWASTI DHANGARWADI,LIMBA GANESH,431122,15,BEED,1
9673973785,ZPPS BHAVLEWASTI DHANGARWADI,MANJARSUMBA,431122,15,BEED,1
9421349592,ZPPS SASE WADI,MANJARSUMBA,431122,15,BEED,1
9657237950,ZPPS DARADYACHA WADA,MANJARSUMBA,431122,15,BEED,1
9623497357,ZPPS GAVARI,MANJARSUMBA,431122,15,BEED,1
9880380781,ZPPS BAGULDARA,MANJARSUMBA,431122,15,BEED,1
9967528601,ZPPS SHINDE WASTI KARCHUNDI,MANJARSUMBA,431122,15,BEED,1
9404650732,ZPPS KHANDALA,MANJARSUMBA,431122,15,BEED,1
7276608484,ZPPS MANJARSUMBA URDU,MANJARSUMBA,431122,15,BEED,1
9420030952,ZPPS ANTARWAN PIMPRI,MANJARSUMBA,431122,15,BEED,1
9850243767,ZPPS SHINDEWASTI ANTARWANPIMPRI,MANJARSUMBA,431122,15,BEED,1
9420785282,ZPCPS NALVANDI,MANJARSUMBA,431122,15,BEED,1
9422328337,ZPPS NAGESHEWARWASTI NALWANDI,MANJARSUMBA,431122,15,BEED,1
9420576744,ZPPS ASARAIWASTI NALWANDI,NALWANDI,431122,15,BEED,1
9421335501,ZPPS BIRUBAWASTI NALWANDI,NALWANDI,431122,15,BEED,1
9403788425,ZPPS GANESHNAGAR KALEGAON H,NALWANDI,431122,15,BEED,1
9767129735,ZPPS PAWARWASTI KALEGAON,NALWANDI,431122,15,BEED,1
9421344823,ZPPS KALEGAON TANDA,NALWANDI,431122,15,BEED,1
9421282300,ZPPS NALVANDI TANDA,NALWANDI,431122,15,BEED,1
9527041940,ZPPS DHANGARWASTI NAL. TANDA,NALWANDI,431122,15,BEED,1
9423469633,ZPPS JUJGAVHAN,NALWANDI,431122,15,BEED,1
9423691425,ZPPS DAHIPHAL,NALWANDI,431122,15,BEED,1
9422328337,ZPPS CHINCHOLI (MALI),NALWANDI,431122,15,BEED,1
9420420871,ZPPS MANKURWADI,NALWANDI,431122,15,BEED,1
9422863810,ZPPS KANHOBA TANDA,NALWANDI,431122,15,BEED,1
9423473471,ZPPS DHOBALPATTI TANDA,NALWANDI,431122,15,BEED,1
9657333818,ZPPS KALEGAON,NALWANDI,431122,15,BEED,1
9420255510,CPS NATHAPUR,NALWANDI,431122,15,BEED,1
9604439953,ZPPS WANJARWASTI RANJEGAON,NALWANDI,431122,15,BEED,1
9421275452,ZPPS PATEGAON,NALWANDI,431122,15,BEED,1
9822790878,ZPPS LIMBA RUIDEVI,NALWANDI,431122,15,BEED,1
9421530442,ZPPS RAMGAON,NATHAPUR,431122,15,BEED,1
9421347483,ZPPS PIMPLA DEVI,NATHAPUR,431122,15,BEED,1
9922196988,ZPPS INDIRAWASTI PIMPLADEVI,NATHAPUR,431122,15,BEED,1
7588057527,ZPPS SHAHAJANPUR LONI,NATHAPUR,431122,15,BEED,1
9158526098,ZPPS LONI,NATHAPUR,431122,15,BEED,1
9921024318,ZPPS MATEWASTI LONI,NATHAPUR,431122,15,BEED,1
9881525791,ZPPS MUNDEWASTI TADSONNA,NATHAPUR,431122,15,BEED,1
9420578674,ZPPS KRANTI WASTI TADSONNA,NATHAPUR,431122,15,BEED,1
9604740629,ZPPS DAKBANGALA WASTI PIMPALNER,NATHAPUR,431122,15,BEED,1
9623212110,ZPPS SAINAGAR NATHAPUR PHATA PIMPALNER,NATHAPUR,431122,15,BEED,1
9764184152,ZPPS BEDUKWADI,NATHAPUR,431122,15,BEED,1
9527222837,ZPPS RANJEGAON,NATHAPUR,431122,15,BEED,1
9421350831,ZPPS SANDARVAN,NATHAPUR,431122,15,BEED,1
9158115477,ZPPS TADSONNA,NATHAPUR,431122,15,BEED,1
9923921008,ZPPS PIMPALNER,NATHAPUR,431122,15,BEED,1
9421459858,ZPHS PIMPALNER,NATHAPUR,431122,15,BEED,1
8605372092,ZPPS YADAVWASTI PARBHANI (K),NATHAPUR,431122,15,BEED,1
9730104758,ZPPS KESAPURI (P),NATHAPUR,431122,15,BEED,1
9923687939,ZPPS ANNABHAUSATHE WASTI KESAPURI (P),NATHAPUR,431122,15,BEED,1
9420653669,ZPPS BORDEVI,NATHAPUR,431122,15,BEED,1
9421277088,ZPPS MUNDEWASTI BORDEVI,NATHAPUR,431122,15,BEED,1
9421153751,ZPPS SURDI THOT,PARBHANI(K),431122,15,BEED,1
9403380618,ZPPS MAULIWASTI SURDITHOT,PARBHANI(K),431122,15,BEED,1
7507560026,ZPPS AMBESAVLI,PARBHANI(K),431122,15,BEED,1
9158685899,ZPPS SAMTAWASTI AMBESAVLI,PARBHANI(K),431122,15,BEED,1
88880990001,ZPPS GHUMREWASTI WALIPUR,PARBHANI(K),431122,15,BEED,1
9422332295,ZPPS WALIPUR TANDA,PARBHANI(K),431122,15,BEED,1
9049147577,ZPPS WALIPUR TANDA NO 2,PARBHANI(K),431122,15,BEED,1
9922411026,ZPPS NAVABPUR,PARBHANI(K),431122,15,BEED,1
8380888921,ZPPS SANGALE WASTI NAVABPUR,PARBHANI(K),431122,15,BEED,1
9960912356,ZPCPS PARBHANI (K),PARBHANI(K),431122,15,BEED,1
9764866837,ZPPS WALIPUR,PARBHANI(K),431122,15,BEED,1
9403039638,ZPPS JAMDADEWASTI PARGAON SIRAS,PARBHANI(K),431122,15,BEED,1
9881800545,ZPPS GAVHANEWASTI PARGAON SIRAS,PARBHANI(K),431122,15,BEED,1
8275004188,ZPPS AVVLPUR,PARBHANI(K),431122,15,BEED,1
9421530260,ZPPS SAKSHAL PIMPRI,PARBHANI(K),431122,15,BEED,1
9689685705,ZPPS TAMBAREWASTI SAKSHALPIMPRI,PARBHANI(K),431122,15,BEED,1
9763670798,ZPPS HINGEWASTI SAKSHALPIMPRI,PARGAON SIRUS,431122,15,BEED,1
9158363520,ZPPS BAHADDARPUR,PARGAON SIRUS,431122,15,BEED,1
9403264677,ZPPS BAHIRWADI (PARGAON SIRAS),PARGAON SIRUS,431122,15,BEED,1
9403039569,ZPPS SHAHABAJPUR,PARGAON SIRUS,431122,15,BEED,1
9405462463,ZPPS BHAGWANNAGAR TANDALWADI BHILL,PARGAON SIRUS,431122,15,BEED,1
9011573377,ZPPS KAJALEWASTI TANDALWADI BHILL,PARGAON SIRUS,431122,15,BEED,1
9764887273,ZPPS RUDAPUR,PARGAON SIRUS,431122,15,BEED,1
9420334195,ZPPS SANAPWASTI RUDRAPUR,PARGAON SIRUS,431122,15,BEED,1
9421350065,ZPPS JAGTAP WASTI,PARGAON SIRUS,431122,15,BEED,1
9423482437,ZPPS WAGHMODE WASTI,PARGAON SIRUS,431122,15,BEED,1
9423715821,ZPCPS PARGAON SIRAS,PARGAON SIRUS,431122,15,BEED,1
9604962073,ZPPS SONGAON,PARGAON SIRUS,431122,15,BEED,1
9421276857,ZPPS TANDALWADI BHILL,PARGAON SIRUS,431122,15,BEED,1
9403039569,ZPPS UMRAD (JAHAGIR),PARGAON SIRUS,431122,15,BEED,1
9423470318,ZPPS KETURA,PARGAON SIRUS,431122,15,BEED,1
9422743217,ZPPS NAMALGAON,PARGAON SIRUS,431122,15,BEED,1
9765010090,ZPPS GHOSAPURI,PARGAON SIRUS,431122,15,BEED,1
9420207422,ZPPS HINGNI HAVELI,PARGAON SIRUS,431122,15,BEED,1
9421307956,ZPPS NANDUR HAWELI MARATHI,PARGAON SIRUS,431122,15,BEED,1
7276777578,ZPPS NAVE NANDURWASTI NANDUR (H),PARGAON SIRUS,431122,15,BEED,1
9665259889,ZPPS RAMNAGAR,PENDGAON,431122,15,BEED,1
9767383123,ZPCPS PENDGAON,PENDGAON,431122,15,BEED,1
9011769870,ZPPS MALAPURI MARATHI,PENDGAON,431122,15,BEED,1
9403483622,ZPPS PARGAON (JAPTI),PENDGAON,431122,15,BEED,1
9860862854,ZPPS MALAPURI URDU,PENDGAON,431122,15,BEED,1
9421307956,ZPPS NANDUR HAVELI URDU,PENDGAON,431122,15,BEED,1
9096594573,ZPPS BHALWANI,PENDGAON,431122,15,BEED,1
9637754538,ZPPS SURYACHI WADI,PENDGAON,431122,15,BEED,1
